full_block,senate_district,house_district,state,county,tract,block
2.40218E+14,4,4,24,21,752502,9
2.40218E+14,4,4,24,21,752502,6
2.40218E+14,4,4,24,21,752502,12
2.40218E+14,4,4,24,21,752501,33
2.40218E+14,4,4,24,21,752501,34
2.40218E+14,4,4,24,21,752501,32
2.40218E+14,4,4,24,21,752501,26
2.40218E+14,4,4,24,21,752501,27
2.40218E+14,4,4,24,21,752501,46
2.40218E+14,4,4,24,21,752501,45
2.40218E+14,4,4,24,21,752502,11
2.40218E+14,4,4,24,21,752501,19
2.40218E+14,4,4,24,21,752501,15
2.40218E+14,4,4,24,21,752501,25
2.40218E+14,4,4,24,21,752501,29
2.40218E+14,4,4,24,21,752502,8
2.40218E+14,4,4,24,21,752502,7
2.40218E+14,4,4,24,21,752501,16
2.40218E+14,4,4,24,21,752501,31
2.40218E+14,4,4,24,21,752501,30
2.40218E+14,4,4,24,21,752501,14
2.40218E+14,4,4,24,21,752501,37
2.40218E+14,4,4,24,21,752501,24
2.40218E+14,4,4,24,21,752501,10
2.40218E+14,4,4,24,21,752501,23
2.40218E+14,4,4,24,21,752501,7
2.40218E+14,4,4,24,21,752501,9
2.40218E+14,4,4,24,21,752502,28
2.40218E+14,4,4,24,21,752502,29
2.40218E+14,4,4,24,21,752502,33
2.40218E+14,4,4,24,21,752502,15
2.4043E+14,2,02A,24,43,11301,17
2.4043E+14,2,02A,24,43,10200,29
2.4043E+14,2,02A,24,43,10200,31
2.4043E+14,2,02A,24,43,10200,2
2.4043E+14,2,02A,24,43,10200,1
2.4043E+14,2,02A,24,43,10200,5
2.4043E+14,2,02A,24,43,10200,1
2.4043E+14,2,02A,24,43,10200,0
2.4043E+14,2,02A,24,43,10200,56
2.4043E+14,2,02A,24,43,10200,53
2.4043E+14,2,02A,24,43,10200,28
2.4043E+14,2,02A,24,43,10200,54
2.4043E+14,2,02A,24,43,10200,55
2.4043E+14,2,02A,24,43,11301,18
2.4043E+14,2,02A,24,43,10200,52
2.4043E+14,2,02A,24,43,10200,57
2.4043E+14,2,02A,24,43,10200,27
2.4043E+14,2,02A,24,43,10200,0
2.4043E+14,2,02A,24,43,10200,25
2.4043E+14,2,02A,24,43,10200,26
2.4043E+14,2,02A,24,43,10200,21
2.4043E+14,2,02A,24,43,10200,24
2.4043E+14,2,02A,24,43,10200,23
2.4043E+14,2,02A,24,43,11301,11
2.4043E+14,2,02A,24,43,11301,10
2.4043E+14,2,02A,24,43,11301,19
2.4043E+14,2,02A,24,43,11301,12
2.4043E+14,2,02A,24,43,11301,13
2.4043E+14,2,02A,24,43,11301,16
2.4043E+14,2,02A,24,43,11301,29
2.4043E+14,2,02A,24,43,11301,15
2.4043E+14,2,02A,24,43,11301,25
2.4043E+14,2,02A,24,43,11302,47
2.4043E+14,2,02A,24,43,11302,46
2.4043E+14,2,02A,24,43,11302,26
2.4043E+14,1,01C,24,43,11700,25
2.4043E+14,1,01C,24,43,11700,24
2.4043E+14,1,01C,24,43,11700,15
2.4043E+14,1,01C,24,43,10802,3
2.4043E+14,1,01C,24,43,10802,0
2.4043E+14,1,01C,24,43,10802,12
2.4043E+14,1,01C,24,43,10802,13
2.4043E+14,1,01C,24,43,10802,28
2.4043E+14,1,01C,24,43,10802,22
2.4043E+14,1,01C,24,43,10802,14
2.4043E+14,1,01C,24,43,10802,23
2.4043E+14,1,01C,24,43,11700,28
2.4043E+14,1,01C,24,43,11700,23
2.4043E+14,1,01C,24,43,10802,11
2.4043E+14,1,01C,24,43,11700,30
2.4043E+14,1,01C,24,43,10802,10
2.4043E+14,1,01C,24,43,10802,9
2.4043E+14,1,01C,24,43,11700,22
2.4043E+14,1,01C,24,43,11700,18
2.4043E+14,1,01C,24,43,11700,27
2.4043E+14,1,01C,24,43,11700,12
2.4043E+14,1,01C,24,43,11700,10
2.4043E+14,1,01C,24,43,11700,16
2.4043E+14,1,01C,24,43,11700,17
2.4043E+14,1,01C,24,43,11700,11
2.4043E+14,1,01C,24,43,11700,13
2.4043E+14,1,01C,24,43,11700,9
2.4043E+14,1,01C,24,43,11700,8
2.4043E+14,1,01C,24,43,11700,16
2.40218E+14,4,4,24,21,775400,0
2.40218E+14,4,4,24,21,775400,14
2.40218E+14,4,4,24,21,775400,13
2.40218E+14,4,4,24,21,775400,8
2.40218E+14,4,4,24,21,775400,8
2.40218E+14,4,4,24,21,775400,7
2.40218E+14,4,4,24,21,775400,21
2.40218E+14,4,4,24,21,775400,17
2.40218E+14,4,4,24,21,775400,24
2.40218E+14,4,4,24,21,775400,3
2.40218E+14,4,4,24,21,775400,12
2.40218E+14,4,4,24,21,775400,23
2.40218E+14,4,4,24,21,775400,6
2.40218E+14,4,4,24,21,775400,9
2.40218E+14,4,4,24,21,775400,4
2.40218E+14,4,4,24,21,775400,6
2.40218E+14,4,4,24,21,775400,7
2.40218E+14,4,4,24,21,775400,4
2.40218E+14,4,4,24,21,775400,22
2.40218E+14,4,4,24,21,775400,18
2.40218E+14,4,4,24,21,775400,5
2.40218E+14,4,4,24,21,775400,1
2.40218E+14,4,4,24,21,775400,20
2.40218E+14,4,4,24,21,775400,19
2.40218E+14,4,4,24,21,775400,5
2.40218E+14,4,4,24,21,775400,2
2.40218E+14,4,4,24,21,775400,10
2.40218E+14,4,4,24,21,775400,1
2.40218E+14,4,4,24,21,775400,11
2.40218E+14,4,4,24,21,775400,0
2.40218E+14,4,4,24,21,775302,11
2.4043E+14,2,02A,24,43,10902,40
2.40276E+14,9,09A,24,27,604004,14
2.40276E+14,9,09A,24,27,604004,12
2.40276E+14,9,09A,24,27,604004,15
2.40276E+14,9,09A,24,27,604004,11
2.40276E+14,9,09A,24,27,604003,7
2.40276E+14,9,09A,24,27,604003,5
2.40276E+14,9,09A,24,27,604003,4
2.40276E+14,9,09A,24,27,604003,3
2.40276E+14,9,09A,24,27,604003,6
2.40276E+14,9,09A,24,27,604003,12
2.40276E+14,9,09A,24,27,604001,27
2.40276E+14,9,09A,24,27,604003,2
2.40276E+14,9,09A,24,27,604001,28
2.40218E+14,4,4,24,21,752502,16
2.40218E+14,4,4,24,21,752502,10
2.40218E+14,4,4,24,21,752502,13
2.40218E+14,4,4,24,21,752502,14
2.40218E+14,4,4,24,21,752502,15
2.40218E+14,4,4,24,21,752502,17
2.40218E+14,4,4,24,21,775302,4
2.40218E+14,4,4,24,21,775302,7
2.40218E+14,4,4,24,21,775302,3
2.40218E+14,4,4,24,21,775302,2
2.40218E+14,4,4,24,21,775302,4
2.40218E+14,4,4,24,21,775302,5
2.40218E+14,4,4,24,21,775302,6
2.40218E+14,4,4,24,21,775302,3
2.40218E+14,4,4,24,21,775302,12
2.40218E+14,4,4,24,21,775302,0
2.40218E+14,4,4,24,21,775302,6
2.40218E+14,4,4,24,21,775302,5
2.40218E+14,4,4,24,21,775302,0
2.40218E+14,4,4,24,21,752501,39
2.40218E+14,4,4,24,21,752501,50
2.40218E+14,4,4,24,21,752501,49
2.40218E+14,4,4,24,21,752501,28
2.40218E+14,4,4,24,21,752501,35
2.40218E+14,4,4,24,21,752501,36
2.4043E+14,2,02A,24,43,11502,6
2.4043E+14,2,02A,24,43,11502,5
2.4043E+14,2,02A,24,43,11502,4
2.4043E+14,2,02A,24,43,11502,2
2.4043E+14,2,02A,24,43,11502,16
2.4043E+14,2,02A,24,43,11502,12
2.4043E+14,2,02A,24,43,11302,5
2.4043E+14,2,02A,24,43,11302,8
2.4043E+14,2,02A,24,43,11302,2
2.4043E+14,2,02A,24,43,11302,0
2.4043E+14,2,02A,24,43,11302,41
2.4043E+14,2,02A,24,43,11302,26
2.4043E+14,2,02A,24,43,11302,18
2.4043E+14,2,02A,24,43,11302,22
2.4043E+14,2,02A,24,43,11302,21
2.4043E+14,2,02A,24,43,11302,19
2.40218E+14,4,4,24,21,752802,27
2.40218E+14,4,4,24,21,752802,2
2.40218E+14,4,4,24,21,752802,1
2.40218E+14,4,4,24,21,752802,0
2.4043E+14,2,02A,24,43,11302,27
2.4043E+14,2,02A,24,43,11302,20
2.4043E+14,2,02A,24,43,11302,52
2.40218E+14,4,4,24,21,752802,22
2.4043E+14,2,02A,24,43,11302,17
2.4043E+14,2,02A,24,43,11302,16
2.4043E+14,2,02A,24,43,11302,4
2.4043E+14,2,02A,24,43,11302,15
2.4043E+14,2,02A,24,43,11302,11
2.4043E+14,2,02A,24,43,11302,3
2.4043E+14,2,02A,24,43,11302,61
2.4043E+14,2,02A,24,43,11302,1
2.4043E+14,2,02A,24,43,11302,40
2.4043E+14,2,02A,24,43,11302,33
2.4043E+14,2,02A,24,43,11302,39
2.4043E+14,2,02A,24,43,11302,30
2.4043E+14,2,02A,24,43,11302,54
2.4043E+14,2,02A,24,43,11302,55
2.4043E+14,2,02A,24,43,10200,16
2.4043E+14,2,02A,24,43,10200,17
2.4043E+14,2,02A,24,43,10200,10
2.4043E+14,2,02A,24,43,10200,32
2.4043E+14,2,02A,24,43,10200,12
2.4043E+14,2,02A,24,43,10200,11
2.4043E+14,2,02A,24,43,10200,33
2.4043E+14,2,02A,24,43,10200,19
2.4043E+14,2,02A,24,43,10200,17
2.4043E+14,2,02A,24,43,10200,18
2.4043E+14,2,02A,24,43,11202,5
2.4043E+14,2,02A,24,43,10200,23
2.4043E+14,2,02A,24,43,11202,1
2.4043E+14,2,02A,24,43,11202,0
2.4043E+14,2,02A,24,43,10200,19
2.4043E+14,2,02A,24,43,10200,9
2.4043E+14,2,02A,24,43,10200,7
2.4043E+14,2,02A,24,43,10200,21
2.4043E+14,2,02A,24,43,11301,6
2.4043E+14,2,02A,24,43,10200,22
2.4043E+14,2,02A,24,43,10200,6
2.4043E+14,2,02A,24,43,10200,5
2.4043E+14,2,02A,24,43,10200,20
2.4043E+14,2,02A,24,43,10200,4
2.4043E+14,2,02A,24,43,10200,25
2.4043E+14,2,02A,24,43,10200,26
2.4043E+14,2,02A,24,43,10200,27
2.4043E+14,2,02A,24,43,10200,22
2.4043E+14,2,02A,24,43,10200,21
2.4043E+14,2,02A,24,43,10200,23
2.4043E+14,2,02A,24,43,10200,24
2.4043E+14,2,02A,24,43,10200,15
2.4043E+14,2,02A,24,43,11302,2
2.4043E+14,2,02A,24,43,11202,24
2.4043E+14,2,02A,24,43,11202,21
2.4043E+14,2,02A,24,43,11202,4
2.4043E+14,2,02A,24,43,11202,8
2.4043E+14,2,02A,24,43,11202,18
2.4043E+14,2,02A,24,43,11202,9
2.4043E+14,2,02A,24,43,11202,10
2.4043E+14,2,02A,24,43,11202,11
2.4043E+14,2,02A,24,43,11202,25
2.4043E+14,2,02A,24,43,11202,20
2.4043E+14,2,02A,24,43,11202,12
2.4043E+14,2,02A,24,43,11202,14
2.4043E+14,2,02A,24,43,11202,19
2.4043E+14,2,02A,24,43,11202,16
2.4043E+14,2,02A,24,43,11202,7
2.4043E+14,2,02A,24,43,11202,6
2.4043E+14,2,02A,24,43,11202,5
2.4043E+14,2,02A,24,43,11202,17
2.4043E+14,2,02A,24,43,11202,13
2.4043E+14,2,02A,24,43,11202,15
2.4043E+14,2,02A,24,43,11202,9
2.4043E+14,2,02A,24,43,11202,8
2.4043E+14,2,02A,24,43,11202,2
2.4043E+14,2,02A,24,43,10200,13
2.4043E+14,2,02A,24,43,10200,12
2.4043E+14,2,02A,24,43,10200,14
2.4043E+14,2,02A,24,43,10200,15
2.4043E+14,2,02A,24,43,11202,1
2.4043E+14,2,02A,24,43,10200,18
2.4043E+14,2,02A,24,43,11202,3
2.4043E+14,2,02A,24,43,11202,0
2.40218E+14,4,4,24,21,770700,20
2.40218E+14,4,4,24,21,770700,21
2.40218E+14,4,4,24,21,770700,22
2.40218E+14,4,4,24,21,770700,18
2.40218E+14,4,4,24,21,770700,19
2.40218E+14,4,4,24,21,752802,55
2.40218E+14,4,4,24,21,770700,8
2.40218E+14,4,4,24,21,752802,64
2.40218E+14,4,4,24,21,770700,4
2.40218E+14,4,4,24,21,770700,9
2.40218E+14,4,4,24,21,770700,3
2.40218E+14,4,4,24,21,770700,10
2.40218E+14,4,4,24,21,770700,7
2.40218E+14,4,4,24,21,770700,6
2.40218E+14,4,4,24,21,752802,49
2.40218E+14,4,4,24,21,752802,52
2.40218E+14,4,4,24,21,752802,25
2.40218E+14,4,4,24,21,752802,24
2.40218E+14,4,4,24,21,752802,15
2.40218E+14,4,4,24,21,752802,7
2.40218E+14,4,4,24,21,752802,53
2.40218E+14,4,4,24,21,752802,37
2.40218E+14,4,4,24,21,752802,54
2.40218E+14,4,4,24,21,752802,38
2.40218E+14,4,4,24,21,752802,45
2.40218E+14,4,4,24,21,752802,46
2.40218E+14,4,4,24,21,752802,48
2.40218E+14,4,4,24,21,752802,36
2.40218E+14,4,4,24,21,752802,35
2.40218E+14,4,4,24,21,752802,39
2.40218E+14,4,4,24,21,752802,40
2.40218E+14,4,4,24,21,752802,63
2.40218E+14,4,4,24,21,751302,31
2.40218E+14,4,4,24,21,751302,30
2.40218E+14,4,4,24,21,751302,39
2.40218E+14,4,4,24,21,767600,51
2.40218E+14,4,4,24,21,751302,29
2.40218E+14,4,4,24,21,767600,23
2.40218E+14,4,4,24,21,767600,32
2.40218E+14,4,4,24,21,767600,21
2.40218E+14,4,4,24,21,767600,29
2.40218E+14,4,4,24,21,767600,30
2.40218E+14,4,4,24,21,767500,40
2.40218E+14,4,4,24,21,767500,41
2.40218E+14,4,4,24,21,767500,46
2.40218E+14,4,4,24,21,767600,24
2.40218E+14,4,4,24,21,767500,31
2.40218E+14,4,4,24,21,767500,34
2.40218E+14,4,4,24,21,767500,36
2.40218E+14,4,4,24,21,767500,35
2.40218E+14,4,4,24,21,767500,33
2.40218E+14,4,4,24,21,767600,25
2.40218E+14,4,4,24,21,767600,19
2.40218E+14,4,4,24,21,767500,28
2.4043E+14,2,02A,24,43,11302,22
2.4043E+14,2,02A,24,43,11302,12
2.4043E+14,2,02A,24,43,11302,62
2.4043E+14,2,02A,24,43,11302,18
2.4043E+14,2,02A,24,43,11302,11
2.4043E+14,2,02A,24,43,11302,13
2.40218E+14,4,4,24,21,752802,4
2.40218E+14,4,4,24,21,752802,0
2.40218E+14,4,4,24,21,752802,1
2.4043E+14,2,02A,24,43,11302,19
2.4043E+14,2,02A,24,43,11302,1
2.4043E+14,2,02A,24,43,11302,0
2.4043E+14,2,02A,24,43,11302,17
2.4043E+14,2,02A,24,43,11302,14
2.4043E+14,2,02A,24,43,11301,47
2.4043E+14,2,02A,24,43,11301,43
2.4043E+14,2,02A,24,43,11301,46
2.4043E+14,2,02A,24,43,11301,44
2.4043E+14,2,02A,24,43,11202,26
2.4043E+14,2,02A,24,43,11301,8
2.4043E+14,2,02A,24,43,11301,7
2.4043E+14,2,02A,24,43,11301,15
2.4043E+14,2,02A,24,43,11202,27
2.4043E+14,2,02A,24,43,11301,14
2.4043E+14,2,02A,24,43,11301,11
2.4043E+14,2,02A,24,43,11301,12
2.4043E+14,2,02A,24,43,11301,45
2.4043E+14,2,02A,24,43,11301,42
2.4043E+14,2,02A,24,43,11301,13
2.4043E+14,2,02A,24,43,11301,9
2.4043E+14,2,02A,24,43,11301,10
2.4043E+14,2,02A,24,43,11301,34
2.4043E+14,2,02A,24,43,11301,45
2.4043E+14,2,02A,24,43,11301,49
2.4043E+14,2,02A,24,43,11301,35
2.4043E+14,2,02A,24,43,11301,36
2.4043E+14,2,02A,24,43,11301,41
2.4043E+14,2,02A,24,43,11301,38
2.4043E+14,2,02A,24,43,11301,37
2.4043E+14,2,02A,24,43,11301,31
2.4043E+14,2,02A,24,43,11301,44
2.4043E+14,2,02A,24,43,11301,39
2.4043E+14,2,02A,24,43,11301,32
2.4043E+14,2,02A,24,43,11301,22
2.40218E+14,4,4,24,21,752802,3
2.40218E+14,4,4,24,21,752801,12
2.40218E+14,4,4,24,21,752801,11
2.40218E+14,4,4,24,21,752801,9
2.40218E+14,4,4,24,21,752802,2
2.40218E+14,4,4,24,21,752801,13
2.40218E+14,4,4,24,21,752801,14
2.40218E+14,4,4,24,21,752801,10
2.40218E+14,4,4,24,21,752801,16
2.40218E+14,4,4,24,21,752801,20
2.40218E+14,4,4,24,21,752801,17
2.40218E+14,4,4,24,21,752801,37
2.40218E+14,4,4,24,21,752801,40
2.40218E+14,4,4,24,21,752801,6
2.40218E+14,4,4,24,21,752801,8
2.40218E+14,4,4,24,21,752801,18
2.40218E+14,4,4,24,21,752801,19
2.40218E+14,4,4,24,21,752801,7
2.40218E+14,4,4,24,21,752801,5
2.40218E+14,4,4,24,21,752801,4
2.4043E+14,2,02A,24,43,11301,30
2.40218E+14,4,4,24,21,752801,3
2.4043E+14,2,02A,24,43,11301,41
2.4043E+14,2,02A,24,43,11301,49
2.4043E+14,2,02A,24,43,11301,5
2.4043E+14,2,02A,24,43,11301,4
2.4043E+14,2,02A,24,43,11301,5
2.4043E+14,2,02A,24,43,11301,1
2.4043E+14,2,02A,24,43,11301,47
2.4043E+14,2,02A,24,43,11301,4
2.4043E+14,2,02A,24,43,11301,40
2.4043E+14,2,02A,24,43,11301,3
2.4043E+14,2,02A,24,43,11301,0
2.4043E+14,2,02A,24,43,11301,2
2.4043E+14,2,02A,24,43,11301,13
2.4043E+14,2,02A,24,43,11301,6
2.4043E+14,2,02A,24,43,11301,12
2.4043E+14,2,02A,24,43,11301,5
2.4043E+14,2,02A,24,43,11301,4
2.4043E+14,2,02A,24,43,10200,3
2.4043E+14,2,02A,24,43,11301,30
2.4043E+14,2,02A,24,43,11301,37
2.4043E+14,2,02A,24,43,11301,28
2.4043E+14,2,02A,24,43,11301,29
2.4043E+14,2,02A,24,43,11301,39
2.4043E+14,2,02A,24,43,11301,38
2.4043E+14,2,02A,24,43,11301,36
2.4043E+14,2,02A,24,43,11301,25
2.4043E+14,2,02A,24,43,11301,31
2.4043E+14,2,02A,24,43,11301,33
2.4043E+14,2,02A,24,43,11301,42
2.4043E+14,2,02A,24,43,11301,46
2.4043E+14,2,02A,24,43,11301,34
2.4043E+14,2,02A,24,43,11301,35
2.4043E+14,2,02A,24,43,11301,26
2.4043E+14,2,02A,24,43,11301,24
2.4043E+14,2,02A,24,43,11301,23
2.4043E+14,2,02A,24,43,11301,32
2.4043E+14,2,02A,24,43,11301,20
2.40218E+14,4,4,24,21,752501,20
2.40218E+14,4,4,24,21,752501,21
2.40218E+14,4,4,24,21,752501,32
2.40218E+14,4,4,24,21,752501,29
2.40218E+14,4,4,24,21,752501,30
2.40218E+14,4,4,24,21,752501,31
2.40218E+14,4,4,24,21,752501,40
2.40218E+14,4,4,24,21,752501,13
2.40218E+14,4,4,24,21,752501,12
2.40218E+14,4,4,24,21,752501,8
2.40218E+14,4,4,24,21,752501,3
2.40218E+14,4,4,24,21,752501,11
2.40218E+14,4,4,24,21,752501,9
2.40218E+14,4,4,24,21,770700,27
2.40218E+14,4,4,24,21,752501,4
2.40218E+14,4,4,24,21,752501,1
2.40218E+14,4,4,24,21,752501,5
2.4043E+14,2,02A,24,43,11600,0
2.4043E+14,2,02A,24,43,11501,64
2.4043E+14,2,02A,24,43,11501,48
2.4043E+14,2,02A,24,43,11400,5
2.40218E+14,4,4,24,21,752501,2
2.4043E+14,2,02A,24,43,11501,0
2.4043E+14,2,02A,24,43,11400,12
2.40218E+14,4,4,24,21,770700,7
2.40218E+14,4,4,24,21,770700,2
2.40218E+14,4,4,24,21,752501,0
2.40218E+14,4,4,24,21,770700,22
2.40218E+14,4,4,24,21,770700,8
2.40218E+14,4,4,24,21,770700,6
2.40218E+14,4,4,24,21,770700,3
2.4043E+14,2,02A,24,43,11400,9
2.4043E+14,2,02A,24,43,11400,10
2.40218E+14,4,4,24,21,770700,1
2.40218E+14,4,4,24,21,752802,60
2.40218E+14,4,4,24,21,752802,59
2.4043E+14,2,02A,24,43,11400,11
2.40218E+14,4,4,24,21,770700,0
2.40218E+14,4,4,24,21,752802,28
2.4043E+14,2,02A,24,43,11400,0
2.40218E+14,4,4,24,21,752802,29
2.40218E+14,4,4,24,21,770700,5
2.40218E+14,4,4,24,21,752802,50
2.40218E+14,4,4,24,21,752802,26
2.4043E+14,2,02A,24,43,11400,41
2.4043E+14,2,02A,24,43,11400,42
2.4043E+14,2,02A,24,43,11400,39
2.4043E+14,2,02A,24,43,11400,40
2.4043E+14,2,02A,24,43,11400,14
2.4043E+14,2,02A,24,43,11400,43
2.4043E+14,2,02A,24,43,11400,44
2.4043E+14,2,02A,24,43,11400,30
2.4043E+14,2,02A,24,43,11302,27
2.4043E+14,2,02A,24,43,11302,32
2.4043E+14,2,02A,24,43,11302,29
2.4043E+14,2,02A,24,43,11202,17
2.4043E+14,2,02A,24,43,11202,16
2.4043E+14,2,02A,24,43,11302,28
2.4043E+14,2,02A,24,43,11202,15
2.4043E+14,2,02A,24,43,11302,53
2.4043E+14,2,02A,24,43,11302,7
2.4043E+14,2,02A,24,43,11302,8
2.4043E+14,2,02A,24,43,11302,25
2.4043E+14,2,02A,24,43,11302,23
2.4043E+14,2,02A,24,43,11302,56
2.4043E+14,2,02A,24,43,11302,57
2.4043E+14,2,02A,24,43,11302,60
2.4043E+14,2,02A,24,43,11302,58
2.4043E+14,2,02A,24,43,11302,59
2.4043E+14,2,02A,24,43,11302,24
2.4043E+14,2,02A,24,43,11302,15
2.4043E+14,2,02A,24,43,11302,16
2.4043E+14,2,02A,24,43,11302,6
2.4043E+14,2,02A,24,43,11302,5
2.4043E+14,2,02A,24,43,11302,9
2.4043E+14,2,02A,24,43,11302,10
2.4043E+14,2,02A,24,43,11302,21
2.4043E+14,2,02A,24,43,11302,20
2.4043E+14,2,02A,24,43,11202,22
2.4043E+14,2,02A,24,43,11202,2
2.4043E+14,2,02A,24,43,11202,23
2.4043E+14,2,02A,24,43,11202,3
2.4043E+14,2,02A,24,43,11302,4
2.4043E+14,2,02A,24,43,11302,3
2.4001E+14,1,01C,24,1,100,0
2.4001E+14,1,01C,24,1,100,2
2.4001E+14,1,01C,24,1,100,13
2.4001E+14,1,01C,24,1,100,66
2.4001E+14,1,01C,24,1,100,79
2.4001E+14,1,01B,24,1,200,4
2.4001E+14,1,01B,24,1,200,3
2.4001E+14,1,01C,24,1,200,15
2.4001E+14,1,01C,24,1,200,14
2.4001E+14,1,01C,24,1,100,31
2.4001E+14,1,01C,24,1,100,45
2.4001E+14,1,01C,24,1,100,30
2.4001E+14,1,01C,24,1,100,29
2.4001E+14,1,01C,24,1,200,32
2.4001E+14,1,01C,24,1,100,46
2.4001E+14,1,01C,24,1,200,13
2.4001E+14,1,01C,24,1,100,58
2.4001E+14,1,01C,24,1,100,27
2.4001E+14,1,01C,24,1,100,28
2.4001E+14,1,01C,24,1,100,14
2.4001E+14,1,01C,24,1,100,32
2.4001E+14,1,01C,24,1,100,16
2.4001E+14,1,01C,24,1,100,17
2.4001E+14,1,01C,24,1,100,15
2.4001E+14,1,01C,24,1,100,18
2.4001E+14,1,01C,24,1,100,63
2.4001E+14,1,01C,24,1,100,34
2.4001E+14,1,01C,24,1,100,59
2.4001E+14,1,01C,24,1,100,26
2.4001E+14,1,01B,24,1,200,1
2.4001E+14,1,01C,24,1,200,32
2.4001E+14,1,01C,24,1,200,37
2.4001E+14,1,01C,24,1,200,24
2.4001E+14,1,01C,24,1,200,25
2.4001E+14,1,01C,24,1,200,22
2.4001E+14,1,01C,24,1,200,23
2.4001E+14,1,01C,24,1,200,20
2.4001E+14,1,01C,24,1,200,21
2.4001E+14,1,01C,24,1,100,80
2.4001E+14,1,01C,24,1,200,0
2.4001E+14,1,01B,24,1,1502,54
2.4001E+14,1,01B,24,1,1502,52
2.4001E+14,1,01B,24,1,1502,53
2.4001E+14,1,01B,24,1,1502,55
2.4001E+14,1,01B,24,1,1502,3
2.4001E+14,1,01B,24,1,1502,50
2.4001E+14,1,01B,24,1,1502,26
2.4001E+14,1,01B,24,1,1502,27
2.4001E+14,1,01B,24,1,1502,51
2.4001E+14,1,01B,24,1,2300,0
2.4001E+14,1,01B,24,1,2300,1
2.4001E+14,1,01B,24,1,200,38
2.4001E+14,1,01C,24,1,200,2
2.4001E+14,1,01C,24,1,200,1
2.4001E+14,1,01C,24,1,200,29
2.4001E+14,1,01C,24,1,200,3
2.4001E+14,1,01C,24,1,200,4
2.4001E+14,1,01C,24,1,200,11
2.4001E+14,1,01C,24,1,100,21
2.4001E+14,1,01C,24,1,100,20
2.4001E+14,1,01C,24,1,200,0
2.4001E+14,1,01C,24,1,200,31
2.4001E+14,1,01C,24,1,200,30
2.4001E+14,1,01C,24,1,100,62
2.4001E+14,1,01C,24,1,100,65
2.4001E+14,1,01B,24,1,500,1
2.4001E+14,1,01C,24,1,200,27
2.4001E+14,1,01C,24,1,200,18
2.4001E+14,1,01C,24,1,200,19
2.4001E+14,1,01B,24,1,2300,3
2.4001E+14,1,01C,24,1,200,17
2.4001E+14,1,01C,24,1,100,67
2.4001E+14,1,01C,24,1,100,68
2.4001E+14,1,01C,24,1,100,55
2.4001E+14,1,01C,24,1,100,69
2.4001E+14,1,01C,24,1,100,70
2.4001E+14,1,01C,24,1,100,57
2.4001E+14,1,01C,24,1,100,60
2.4001E+14,1,01C,24,1,100,58
2.4001E+14,1,01C,24,1,100,59
2.4001E+14,1,01C,24,1,100,64
2.4001E+14,1,01C,24,1,100,56
2.4001E+14,1,01C,24,1,100,61
2.4001E+14,1,01C,24,1,100,63
2.4001E+14,1,01C,24,1,100,81
2.4001E+14,1,01C,24,1,100,28
2.4001E+14,1,01C,24,1,100,7
2.4001E+14,1,01C,24,1,100,6
2.4001E+14,1,01C,24,1,100,27
2.4001E+14,1,01C,24,1,100,8
2.4001E+14,1,01C,24,1,200,17
2.4001E+14,1,01C,24,1,200,34
2.4001E+14,1,01C,24,1,200,16
2.4001E+14,1,01C,24,1,200,24
2.4001E+14,1,01C,24,1,200,23
2.4001E+14,1,01C,24,1,200,30
2.4001E+14,1,01C,24,1,200,12
2.4001E+14,1,01C,24,1,200,6
2.4001E+14,1,01C,24,1,200,5
2.4001E+14,1,01C,24,1,200,7
2.4001E+14,1,01C,24,1,200,36
2.4001E+14,1,01C,24,1,200,31
2.4001E+14,1,01C,24,1,200,21
2.4001E+14,1,01C,24,1,200,20
2.4001E+14,1,01C,24,1,200,22
2.4001E+14,1,01C,24,1,200,8
2.4001E+14,1,01C,24,1,200,9
2.4001E+14,1,01C,24,1,200,19
2.4001E+14,1,01C,24,1,100,19
2.4001E+14,1,01C,24,1,200,18
2.4001E+14,1,01C,24,1,200,10
2.4001E+14,1,01B,24,1,1900,0
2.4001E+14,1,01B,24,1,1900,12
2.4023E+14,1,01A,24,23,700,65
2.4023E+14,1,01A,24,23,700,75
2.4023E+14,1,01A,24,23,700,64
2.4023E+14,1,01A,24,23,700,70
2.4023E+14,1,01A,24,23,700,73
2.4023E+14,1,01A,24,23,700,69
2.4023E+14,1,01A,24,23,700,67
2.4023E+14,1,01A,24,23,601,37
2.4023E+14,1,01A,24,23,700,66
2.4023E+14,1,01A,24,23,601,38
2.4023E+14,1,01A,24,23,700,68
2.4023E+14,1,01A,24,23,601,36
2.4023E+14,1,01A,24,23,601,35
2.4023E+14,1,01A,24,23,601,31
2.4023E+14,1,01A,24,23,700,62
2.4023E+14,1,01A,24,23,601,34
2.4023E+14,1,01A,24,23,601,32
2.4023E+14,1,01A,24,23,700,61
2.4023E+14,1,01A,24,23,700,59
2.4023E+14,1,01A,24,23,700,63
2.4023E+14,1,01A,24,23,700,30
2.4023E+14,1,01A,24,23,700,71
2.4023E+14,1,01A,24,23,700,72
2.4023E+14,1,01A,24,23,700,58
2.4023E+14,1,01A,24,23,700,34
2.4023E+14,1,01A,24,23,700,60
2.4023E+14,1,01A,24,23,700,33
2.4023E+14,1,01A,24,23,700,11
2.4023E+14,1,01A,24,23,700,57
